q1,q2,q3,q4,q5,q6
-2.099550107719822534e-01,4.781247666675350949e+00,-5.576038921679846716e+00,4.215019435496355271e+00,-4.078116017713222519e-01,-1.244403539676551373e+00
-1.076705213230124136e-01,4.758199239785575685e+00,-5.531691332615203294e+00,4.140784514914306769e+00,-4.781837499270323866e-01,-1.168154039887066009e+00
-5.386031874042573886e-03,4.735150812895800421e+00,-5.487343743550560760e+00,4.066549594332258266e+00,-5.485558980827425213e-01,-1.091904540097580423e+00
9.689845757492732137e-02,4.712102386006025156e+00,-5.442996154485917337e+00,3.992314673750210208e+00,-6.189280462384527670e-01,-1.015655040308094836e+00
8.766964117887614261e-02,4.689826509272355004e+00,-5.404741817570605456e+00,3.948979994596975018e+00,-6.141232031305905448e-01,-1.025520470685011842e+00
6.068508490694404095e-02,4.667673642071057394e+00,-5.367457680573042289e+00,3.910565415737952577e+00,-5.973482808341111783e-01,-1.049097576882539018e+00
3.370052863501192542e-02,4.645520774869759784e+00,-5.330173543575479123e+00,3.872150836878929692e+00,-5.805733585376318118e-01,-1.072674683080065972e+00
6.715972363079816820e-03,4.623367907668462173e+00,-5.292889406577915068e+00,3.833736258019906806e+00,-5.637984362411525563e-01,-1.096251789277592925e+00
-2.026858390885229178e-02,4.601215040467164563e+00,-5.255605269580351901e+00,3.795321679160884365e+00,-5.470235139446731898e-01,-1.119828895475119879e+00
-3.091176578386004709e-02,4.593278502670251839e+00,-5.233493618174401618e+00,3.763504427770885119e+00,-5.433491197495671221e-01,-1.134829368761234081e+00
-3.034935523435253191e-02,4.595090373373566628e+00,-5.221786029821748443e+00,3.736211089786987127e+00,-5.486580077974244629e-01,-1.143948681108821530e+00
-2.978694468484502367e-02,4.596902244076880528e+00,-5.210078441469096155e+00,3.708917751803089136e+00,-5.539668958452816927e-01,-1.153067993456408979e+00
-2.922453413533750849e-02,4.598714114780194429e+00,-5.198370853116443868e+00,3.681624413819191144e+00,-5.592757838931389225e-01,-1.162187305803996429e+00
-2.866212358582999331e-02,4.600525985483508329e+00,-5.186663264763790693e+00,3.654331075835293152e+00,-5.645846719409962633e-01,-1.171306618151584100e+00
-2.060545113354966471e-02,4.605214265680887209e+00,-5.176795086342314889e+00,3.625240468156270435e+00,-5.750288557282590141e-01,-1.174949043991776243e+00
-6.916048588594125857e-06,4.614716299816725709e+00,-5.170005213293845436e+00,3.593142078000037376e+00,-5.940671044922749555e-01,-1.169425742889307118e+00
2.059161903637247992e-02,4.624218333952565096e+00,-5.163215340245375984e+00,3.561043687843803873e+00,-6.131053532562908970e-01,-1.163902441786837993e+00
4.119015412133355397e-02,4.633720368088403596e+00,-5.156425467196906531e+00,3.528945297687570815e+00,-6.321436020203068384e-01,-1.158379140684368869e+00
6.178868920629462108e-02,4.643222402224242096e+00,-5.149635594148437079e+00,3.496846907531337756e+00,-6.511818507843227799e-01,-1.152855839581899522e+00
7.125623322723052822e-02,4.667727812020288525e+00,-5.161038794271114227e+00,3.481119932917445148e+00,-6.659764916799176815e-01,-1.161968902732471332e+00
4.387187240546556316e-02,4.741905615676059504e+00,-5.232674672462009902e+00,3.519594587275146846e+00,-6.667216169081864319e-01,-1.219539277512101894e+00
1.648751158370059811e-02,4.816083419331831372e+00,-5.304310550652905576e+00,3.558069241632848101e+00,-6.674667421364550712e-01,-1.277109652291732678e+00
-1.089684923806437389e-02,4.890261222987602352e+00,-5.375946428843801250e+00,3.596543895990549800e+00,-6.682118673647238216e-01,-1.334680027071363240e+00
-3.828121005982933200e-02,4.964439026643374220e+00,-5.447582307034696925e+00,3.635018550348251498e+00,-6.689569925929924610e-01,-1.392250401850994024e+00
3.405580328344148811e-02,5.070423708494442572e+00,-5.554363011780208303e+00,3.681385055169485554e+00,-7.457328934789033692e-01,-1.388859538580860864e+00
5.243318043624055624e-01,5.309713156623097063e+00,-5.808438048932809572e+00,3.760826836196320411e+00,-1.141158890004906556e+00,-1.129976025568301123e+00
1.014607805441362753e+00,5.549002604751747114e+00,-6.062513086085406400e+00,3.840268617223153935e+00,-1.536584886530904193e+00,-8.710925125557451576e-01
1.504883806520326717e+00,5.788292052880400718e+00,-6.316588123238007668e+00,3.919710398249988792e+00,-1.932010883056907158e+00,-6.122089995431855280e-01
1.995159807599290680e+00,6.027581501009054321e+00,-6.570663160390608049e+00,3.999152179276823649e+00,-2.327436879582910567e+00,-3.533254865306258985e-01
2.823801375957104121e+00,6.224084264943331668e+00,-6.759742407378481310e+00,3.955711198417787955e+00,-2.944394927283493946e+00,1.791418167400616324e-01
4.680048225397109185e+00,6.290645253206468723e+00,-6.751431542368154126e+00,3.539079245191824263e+00,-4.234138647436666680e+00,1.542474240091517901e+00
6.536295074837114250e+00,6.357206241469605779e+00,-6.743120677357826942e+00,3.122447291965860128e+00,-5.523882367589839859e+00,2.905806663442974003e+00
