q1,q2,q3,q4,q5,q6
-1.463452131649494448e-01,-4.629893920289766124e-02,4.836730903449674296e-02,-2.837696912955104539e-03,1.034432050637649342e-01,-1.035462653395081839e-01
-1.468922665633025093e-01,-4.644539467838613989e-02,4.851050165137291842e-02,-2.817962523417670562e-03,1.038305994828360584e-01,-1.039320020713154075e-01
-1.474298033270648733e-01,-4.658873223540137276e-02,4.865041440615451573e-02,-2.797939212036001325e-03,1.042112602935749699e-01,-1.043110189005848204e-01
-1.479578234562365369e-01,-4.672895187394335292e-02,4.878704729884153490e-02,-2.777626978810095962e-03,1.045851874959816685e-01,-1.046833158273164505e-01
-1.484763269508174721e-01,-4.686605359401209425e-02,4.892040032943397593e-02,-2.757025823739955774e-03,1.049523810900561543e-01,-1.050488928515102699e-01
-1.489853138108077624e-01,-4.700003739560757593e-02,4.905047349793183881e-02,-2.736135746825579026e-03,1.053128410757984135e-01,-1.054077499731662787e-01
-1.494847840362072966e-01,-4.713090327872980489e-02,4.917726680433512354e-02,-2.714956748066967886e-03,1.056665674532084598e-01,-1.057598871922844908e-01
-1.499747376270161581e-01,-4.725865124337878809e-02,4.930078024864383013e-02,-2.693488827464120619e-03,1.060135602222862933e-01,-1.061053045088649061e-01
-1.504551745832343190e-01,-4.738328128955452551e-02,4.942101383085795857e-02,-2.671731985017037660e-03,1.063538193830319140e-01,-1.064440019229075107e-01
-1.509260949048617795e-01,-4.750479341725701021e-02,4.953796755097750887e-02,-2.649686220725719007e-03,1.066873449354453079e-01,-1.067759794344123325e-01
-1.513874985918985117e-01,-4.762318762648624915e-02,4.965164140900248102e-02,-2.627351534590165096e-03,1.070141368795264752e-01,-1.071012370433793437e-01
-1.518393856443445988e-01,-4.773846391724223537e-02,4.976203540493287503e-02,-2.604727926610375058e-03,1.073341952152754436e-01,-1.074197747498085581e-01
-1.522817560621999577e-01,-4.785062228952497582e-02,4.986914953876869089e-02,-2.581815396786350195e-03,1.076475199426921991e-01,-1.077315925536999758e-01
