q1,q2,q3,q4,q5,q6
1.596340662668080723e+00,-1.536179507391324028e+00,2.182028775764026651e+00,-3.001873335559283706e+00,-1.588864991218818856e+00,-3.123540717265253175e+00
1.596112739746635922e+00,-1.536253550157665515e+00,2.182106847662530047e+00,-3.001879970153686461e+00,-1.588703941971637335e+00,-3.123702089734223808e+00
1.595883326171880778e+00,-1.536328040068669187e+00,2.182185377556639772e+00,-3.001886605654748852e+00,-1.588541838342995005e+00,-3.123864515559075183e+00
1.595652428233736320e+00,-1.536402974475163719e+00,2.182264362432927207e+00,-3.001893241185747740e+00,-1.588378684759475856e+00,-3.124027990253045228e+00
1.595420052222123797e+00,-1.536478350727977782e+00,2.182343799277964180e+00,-3.001899875869959100e+00,-1.588214485647664098e+00,-3.124192509329373202e+00
1.595186204426964238e+00,-1.536554166177940939e+00,2.182423685078322517e+00,-3.001906508830658016e+00,-1.588049245434143719e+00,-3.124358068301298363e+00
1.594950891138178672e+00,-1.536630418175881641e+00,2.182504016820573156e+00,-3.001913139191120461e+00,-1.587882968545498485e+00,-3.124524662682059084e+00
1.594714118645687906e+00,-1.536707104072629004e+00,2.182584791491287479e+00,-3.001919766074622853e+00,-1.587715659408311941e+00,-3.124692287984893291e+00
1.594475893239413189e+00,-1.536784221219011481e+00,2.182666006077037313e+00,-3.001926388604440721e+00,-1.587547322449168519e+00,-3.124860939723041131e+00
1.594236221209275772e+00,-1.536861766965858411e+00,2.182747657564394927e+00,-3.001933005903849150e+00,-1.587377962094651762e+00,-3.125030613409740532e+00
1.593995108845196462e+00,-1.536939738663998467e+00,2.182829742939930817e+00,-3.001939617096125446e+00,-1.587207582771345882e+00,-3.125201304558229864e+00
1.593752562437096509e+00,-1.537018133664260322e+00,2.182912259190216808e+00,-3.001946221304543805e+00,-1.587036188905834644e+00,-3.125373008681748832e+00
1.593508588274896942e+00,-1.537096949317473316e+00,2.182995203301825171e+00,-3.001952817652381533e+00,-1.586863784924702037e+00,-3.125545721293535806e+00
1.593263192648518567e+00,-1.537176182974466343e+00,2.183078572261326400e+00,-3.001959405262913272e+00,-1.586690375254532048e+00,-3.125719437906828713e+00
1.593016381847882856e+00,-1.537255831986067856e+00,2.183162363055291877e+00,-3.001965983259415882e+00,-1.586515964321908223e+00,-3.125894154034867700e+00
