q1,q2,q3,q4,q5,q6
2.797425731544997407e-01,1.577235230499759999e-01,8.111841288440163611e-01,8.818514881081509493e-01,-2.552937093091393606e-01,9.054973012898819285e-01
2.915733040087366557e-01,1.609223129997601476e-01,8.047737609077687537e-01,9.167657785483102062e-01,-2.586202203890143325e-01,8.794528042389732070e-01
3.034912114236574254e-01,1.643055378906907171e-01,7.980491778284193316e-01,9.516826001854801209e-01,-2.621543403325479193e-01,8.534412433547656773e-01
3.154985786678847770e-01,1.678819672958597464e-01,7.909999993350920189e-01,9.866028237324777628e-01,-2.658974831108816272e-01,8.274631475859689500e-01
3.275985670305166519e-01,1.716640481909305349e-01,7.836117654807945865e-01,1.021527843244184774e+00,-2.698511423458102576e-01,8.015191187844872278e-01
3.397956720062185187e-01,1.756703368102955354e-01,7.758636196272594709e-01,1.056460094476503464e+00,-2.740162311905391945e-01,7.756097093211128390e-01
3.520966541924635540e-01,1.799309047047011334e-01,7.677234781983278689e-01,1.091404430157093763e+00,-2.783910098527907495e-01,7.497349463112724655e-01
3.645129054958360926e-01,1.845024061550349093e-01,7.591356597236874615e-01,1.126372898049784688e+00,-2.829632402948876746e-01,7.238921713103366740e-01
3.770453551495019928e-01,1.895391007175610820e-01,7.499524262244450235e-01,1.161330392701605874e+00,-2.876878443196327351e-01,6.981190227591734798e-01
3.880424383706080893e-01,1.949438717787924102e-01,7.406866880563500732e-01,1.191649154537781641e+00,-2.919567550058684291e-01,6.758055665940637668e-01
3.956923916394752827e-01,2.016943321965698199e-01,7.303772883755792478e-01,1.213132531424322202e+00,-2.950982899349423594e-01,6.597147912500677114e-01
4.014917807971672414e-01,2.115947491449751416e-01,7.158877582695984954e-01,1.233721182858894316e+00,-2.972528314935610760e-01,6.429006817883453628e-01
4.084008798513451555e-01,2.237098503140364514e-01,6.976419800300474039e-01,1.262403202171632266e+00,-2.992864349756521047e-01,6.186593580648919177e-01
4.143483594920514546e-01,2.389914522897023941e-01,6.745533237139293981e-01,1.295512083390244928e+00,-3.002932818355018574e-01,5.890133652287516952e-01
4.149060062701998008e-01,2.550253884713574726e-01,6.505579757462461865e-01,1.321229123794337434e+00,-2.985162762079571208e-01,5.625687663828483620e-01
4.104600639734478640e-01,2.709288135855513202e-01,6.266977269680082951e-01,1.340786002409249056e+00,-2.940094273267971348e-01,5.384610428903381374e-01
4.036028811578367126e-01,2.837694324345583219e-01,6.072349491028643520e-01,1.354200536193604698e+00,-2.883074151683802100e-01,5.188980784444771066e-01
3.952248870179325690e-01,2.925788069346360598e-01,5.941466176256293696e-01,1.357847788430436076e+00,-2.822585846878848392e-01,5.083048312374623956e-01
